barcode,name,image
04966784,سجائر بوكس,https://images.openfoodfacts.org/images/products/000/000/496/6784/front_ar.4.400.jpg
6223000758397,بواسون الكيوي والنعناع,https://images.openfoodfacts.org/images/products/622/300/075/8397/front_fr.12.400.jpg
7622201640613,أوريو,
6223007300667,علوم الصف الثالث الاعدادي الترم الثاني,https://images.openfoodfacts.org/images/products/622/300/730/0667/front_ar.4.400.jpg
6221155098887,,https://images.openfoodfacts.org/images/products/622/115/509/8887/front_ar.4.400.jpg
6221031492143,شيبسي بطاطس,https://images.openfoodfacts.org/images/products/622/103/149/2143/front_ar.4.400.jpg
6223002383382,هيبرو,https://images.openfoodfacts.org/images/products/622/300/238/3382/front_fr.3.400.jpg
6223001064282,هارفست فوودز صلصة بيوريه الطماطم,
8008825015041,سوجو كون باسيليكو,https://images.openfoodfacts.org/images/products/800/882/501/5041/front_fr.3.400.jpg
6223000496367,مولتو فراولة,https://images.openfoodfacts.org/images/products/622/300/049/6367/front_fr.3.400.jpg
6221007011927,نسكافيه خالي من السكر 2 في 1,https://images.openfoodfacts.org/images/products/622/100/701/1927/front_fr.3.400.jpg
6251001246667,فاين,
6223000352625,زبادو,https://images.openfoodfacts.org/images/products/622/300/035/2625/front_fr.3.400.jpg
6224007719695,كاتشب طماطم,https://images.openfoodfacts.org/images/products/622/400/771/9695/front_fr.3.400.jpg
0032894018601,فول مدمس ممتاز,https://images.openfoodfacts.org/images/products/003/289/401/8601/front_en.9.400.jpg
6224009265251,الأطفال,
8691707060217,بسيت,
8801043049436,,
6221031494369,مقرمشة ملتهبة ساخنة,https://images.openfoodfacts.org/images/products/622/103/149/4369/front_fr.3.400.jpg
6224010035089,المعكرونة الفورية ماك والجبن,https://images.openfoodfacts.org/images/products/622/401/003/5089/front_fr.3.400.jpg
6221007026587,سكويز أب مانجو,https://images.openfoodfacts.org/images/products/622/100/702/6587/front_fr.3.400.jpg
6224007639771,سوبيا,https://images.openfoodfacts.org/images/products/622/400/763/9771/front_fr.3.400.jpg
6221007028734,يوهيرت وبلاك بيري,https://images.openfoodfacts.org/images/products/622/100/702/8734/front_fr.3.400.jpg
6294003590031,شوربة الدجاج بالكريمة,https://images.openfoodfacts.org/images/products/629/400/359/0031/front_fr.3.400.jpg
6223002385034,الخوخ اللذيذ,https://images.openfoodfacts.org/images/products/622/300/238/5034/front_fr.3.400.jpg
6224008904014,كومبيلا,
0853237000066,,https://images.openfoodfacts.org/images/products/085/323/700/0066/front_en.3.400.jpg
6221155081827,ضوء الشمس,https://images.openfoodfacts.org/images/products/622/115/508/1827/front_ar.3.400.jpg
6945699563297,سكر,
7622210625038,أوريو بالحليب,https://images.openfoodfacts.org/images/products/762/221/062/5038/front_fr.5.400.jpg
5014271798226,مربى الفراولة سانت دالفور,https://images.openfoodfacts.org/images/products/501/427/179/8226/front_fr.3.400.jpg
5900852055638,للبن اطفال,https://images.openfoodfacts.org/images/products/590/085/205/5638/front_ar.4.400.jpg
92487055,بيبي لاك,
6223000110096,,https://images.openfoodfacts.org/images/products/622/300/011/0096/front_en.7.400.jpg
6223003204808,نينين,
6223006111851,روز جاردن طماطم مهروسة,https://images.openfoodfacts.org/images/products/622/300/611/1851/front_en.3.400.jpg
6223000111130,قهوة تركية فاخرة بن محوج مخصوص وسط,https://images.openfoodfacts.org/images/products/622/300/011/1130/front_en.3.400.jpg
6223006111844,روز جاردن طماطم مهروسة,https://images.openfoodfacts.org/images/products/622/300/611/1844/front_en.3.400.jpg
6224000020002,زبدة الفول السوداني,https://images.openfoodfacts.org/images/products/622/400/002/0002/front_en.3.400.jpg
6224000020026,زبدة الفول السوداني,https://images.openfoodfacts.org/images/products/622/400/002/0026/front_en.7.400.jpg
6224000396305,,https://images.openfoodfacts.org/images/products/622/400/039/6305/front_ar.4.400.jpg
6223003942649,كوكا,https://images.openfoodfacts.org/images/products/622/300/394/2649/front_en.3.400.jpg
6224009577750,فيروز بيني,
6224008559450,مكرونة حواء قواقع,https://images.openfoodfacts.org/images/products/622/400/855/9450/front_en.3.400.jpg
6223006112421,طحينة روز جاردن,https://images.openfoodfacts.org/images/products/622/300/611/2421/front_en.3.400.jpg
6223000760390,حلاوة سادة,https://images.openfoodfacts.org/images/products/622/300/076/0390/front_en.3.400.jpg
6224000200008,بيني,https://images.openfoodfacts.org/images/products/622/400/020/0008/front_en.3.400.jpg
6223006110748,فول مدمس فاخر,https://images.openfoodfacts.org/images/products/622/300/611/0748/front_en.3.400.jpg
6224000732004,خميره,
0736542035506,بروتين,https://images.openfoodfacts.org/images/products/073/654/203/5506/front_ar.13.400.jpg
6221007028277,آيس كريم أوريو,https://images.openfoodfacts.org/images/products/622/100/702/8277/front_fr.3.400.jpg
6221024993763,زبدة الفول السوداني المقرمشة,https://images.openfoodfacts.org/images/products/622/102/499/3763/front_fr.8.400.jpg
6224001078354,,https://images.openfoodfacts.org/images/products/622/400/107/8354/front_ar.4.400.jpg
6224008563013,نيو ستار,https://images.openfoodfacts.org/images/products/622/400/856/3013/front_ar.4.400.jpg
6222020803698,آيس كريم كراميل,https://images.openfoodfacts.org/images/products/622/202/080/3698/front_fr.3.400.jpg
6223000490419,بيك رولز,https://images.openfoodfacts.org/images/products/622/300/049/0419/front_en.4.400.jpg
6040391212457,,https://images.openfoodfacts.org/images/products/604/039/121/2457/front_ar.4.400.jpg
6221043012513,,https://images.openfoodfacts.org/images/products/622/104/301/2513/front_ar.6.400.jpg
6224010447066,هالو بروتين نفث,https://images.openfoodfacts.org/images/products/622/401/044/7066/front_fr.3.400.jpg
07723858,بانتازول,https://images.openfoodfacts.org/images/products/000/000/772/3858/front_ar.4.400.jpg
6225000058538,فيل,https://images.openfoodfacts.org/images/products/622/500/005/8538/front_fr.3.400.jpg
3228021060040,حوض,
6224000730727,,
6223004160455,,https://images.openfoodfacts.org/images/products/622/300/416/0455/front_ar.7.400.jpg
6222020803513,آيس كريم أوريو,https://images.openfoodfacts.org/images/products/622/202/080/3513/front_fr.3.400.jpg
7622201508265,كادبوري ألبان ميلك,https://images.openfoodfacts.org/images/products/762/220/150/8265/front_fr.3.400.jpg
8694587147436,فطيرة,https://images.openfoodfacts.org/images/products/869/458/714/7436/front_fr.3.400.jpg
6224000038373,,https://images.openfoodfacts.org/images/products/622/400/003/8373/front_ar.4.400.jpg
6223001363002,بيبسي,https://images.openfoodfacts.org/images/products/622/300/136/3002/front_fr.3.400.jpg
0622559663392,ريليتس سومون سيبوليت,
0667550727711,الزنبق والشاي الأخضر,
33677323,,https://images.openfoodfacts.org/images/products/000/003/367/7323/front_en.4.400.jpg
6223000654736,شامبو,
6223000492000,قنبلة تودو,https://images.openfoodfacts.org/images/products/622/300/049/2000/front_en.3.400.jpg
6330546248746,,https://images.openfoodfacts.org/images/products/633/054/624/8746/front_ar.3.400.jpg
62242912,حليب جوز الهند,
0622004069076,مشروب اوفومالتين,
0622590365521,الكاكاو والكراميل,
6221031496141,لقيمات الخبز,https://images.openfoodfacts.org/images/products/622/103/149/6141/front_fr.3.400.jpg
6224008024644,شاور,
3073781153781,كيري,https://images.openfoodfacts.org/images/products/307/378/115/3781/front_fr.3.400.jpg
6225000380912,,https://images.openfoodfacts.org/images/products/622/500/038/0912/front_ar.4.400.jpg
6771500447087,قهوة فرنسية غنية بطعم البندق,
7460402100150,,https://images.openfoodfacts.org/images/products/746/040/210/0150/front_ar.3.400.jpg
6223000495742,توينكيز,https://images.openfoodfacts.org/images/products/622/300/049/5742/front_en.4.400.jpg
6223001500612,معمول,https://images.openfoodfacts.org/images/products/622/300/150/0612/front_en.3.400.jpg
0622267559932,كل شيء بيجل كاجو,
6224010521179,نفخة البروتين,https://images.openfoodfacts.org/images/products/622/401/052/1179/front_ar.11.400.jpg
6223190030037,بيوريه دي كاكاويت,
6223000082508,تفاحة فيروز,https://images.openfoodfacts.org/images/products/622/300/008/2508/front_fr.3.400.jpg
4051309700500,,
6224009922369,كوكيز وكريمة,https://images.openfoodfacts.org/images/products/622/400/992/2369/front_fr.3.400.jpg
6224010439030,انتشار صحي,https://images.openfoodfacts.org/images/products/622/401/043/9030/front_fr.3.400.jpg
6223003804619,هضمي,https://images.openfoodfacts.org/images/products/622/300/380/4619/front_fr.3.400.jpg
6223000354810,جهينة,https://images.openfoodfacts.org/images/products/622/300/035/4810/front_fr.3.400.jpg
6225000452756,حلوى بنكهة الشوكولاتة,https://images.openfoodfacts.org/images/products/622/500/045/2756/front_fr.3.400.jpg
6281006868465,جاري التحميل…,
6223003943158,دريم شوكولاتة الطبخ البيضاء,https://images.openfoodfacts.org/images/products/622/300/394/3158/front_fr.3.400.jpg
6222014335532,خالص,https://images.openfoodfacts.org/images/products/622/201/433/5532/front_en.11.400.jpg
6224008853305,فريش فارم كفتة سيخ ٣٥٠ جرام,https://images.openfoodfacts.org/images/products/622/400/885/3305/front_en.4.400.jpg
8717403069528,وي بروتين,https://images.openfoodfacts.org/images/products/871/740/306/9528/front_fr.3.400.jpg
6224000684112,,https://images.openfoodfacts.org/images/products/622/400/068/4112/front_ar.3.400.jpg
6224008073529,,https://images.openfoodfacts.org/images/products/622/400/807/3529/front_en.3.400.jpg
6224008245285,زبدة الفول السوداني,https://images.openfoodfacts.org/images/products/622/400/824/5285/front_fr.3.400.jpg
6221007028093,كراميل,https://images.openfoodfacts.org/images/products/622/100/702/8093/front_fr.3.400.jpg
6225000381674,سبيرو سباتيس صودا العنب,https://images.openfoodfacts.org/images/products/622/500/038/1674/front_fr.3.400.jpg
6223000660522,عدس أصفر,https://images.openfoodfacts.org/images/products/622/300/066/0522/front_en.3.400.jpg
6221012251158,حبوب الزبيب، مناسبة غذائياً,https://images.openfoodfacts.org/images/products/622/101/225/1158/front_en.4.400.jpg
0622314181970,حمص حيوي,
6225000117556,,https://images.openfoodfacts.org/images/products/622/500/011/7556/front_ar.3.400.jpg
3228023060383,الرئيس,https://images.openfoodfacts.org/images/products/322/802/306/0383/front_fr.7.400.jpg
6954851218517,,https://images.openfoodfacts.org/images/products/695/485/121/8517/front_ar.4.400.jpg
6220105650779,موسلي فواكه حمر,
6221055003080,مشروب ‏فاكهه ‏طبيعى,https://images.openfoodfacts.org/images/products/622/105/500/3080/front_xx.3.400.jpg
6224009922727,آيس كريم مانجو,https://images.openfoodfacts.org/images/products/622/400/992/2727/front_fr.3.400.jpg
6224008559054,ميني بيني,https://images.openfoodfacts.org/images/products/622/400/855/9054/front_en.3.400.jpg
35432907,,https://images.openfoodfacts.org/images/products/000/003/543/2907/front_ar.3.400.jpg
6220760005709,Duo amandes Grillées,https://images.openfoodfacts.org/images/products/622/076/000/5709/front_en.3.400.jpg
7622201454265,,https://images.openfoodfacts.org/images/products/762/220/145/4265/front_en.3.400.jpg
0016500593096,دعم المناعة الثلاثي للبالغين,
7630030322990,فولوتو منزوعة الكافيين,https://images.openfoodfacts.org/images/products/763/003/032/2990/front_en.4.400.jpg
7630311541980,كراميل,
7630311542376,فانيليا,
7630311550371,كولومبيا,
7630054494338,ستوكهولم,
6223001510314,مكرونة,
6223003190545,ساندويتش محشي,https://images.openfoodfacts.org/images/products/622/300/319/0545/front_fr.3.400.jpg
6224009922048,آيس كريم فانيليا,
4711476617116,قهوة مثلجة,https://images.openfoodfacts.org/images/products/471/147/661/7116/front_fr.3.400.jpg
6224009812493,شاورما دجاج مجمدة,
6224000529598,ثون أون بويت,https://images.openfoodfacts.org/images/products/622/400/052/9598/front_fr.3.400.jpg
6223000350454,جهينة مكس حليب كراميل,https://images.openfoodfacts.org/images/products/622/300/035/0454/front_en.4.400.jpg
6223000228524,بونكي,https://images.openfoodfacts.org/images/products/622/300/022/8524/front_fr.3.400.jpg
5449000305619,فانتا تفاح,https://images.openfoodfacts.org/images/products/544/900/030/5619/front_de.3.400.jpg
7622201772161,تشكلس,https://images.openfoodfacts.org/images/products/762/220/177/2161/front_de.9.400.jpg
6223005770370,لانشون لحم بقري,https://images.openfoodfacts.org/images/products/622/300/577/0370/front_fr.3.400.jpg
6224008528647,العلكة,
4600823001015,,https://images.openfoodfacts.org/images/products/460/082/300/1015/front_en.20.400.jpg
6223003770181,,https://images.openfoodfacts.org/images/products/622/300/377/0181/front_en.3.400.jpg
6221133000291,,https://images.openfoodfacts.org/images/products/622/113/300/0291/front_ar.3.400.jpg
6224009922529,حكايات سرية سحر النكهة,https://images.openfoodfacts.org/images/products/622/400/992/2529/front_fr.3.400.jpg
6221025026545,كيروفيت,https://images.openfoodfacts.org/images/products/622/102/502/6545/front_fr.3.400.jpg
6223000434505,خبز القمح الكامل,https://images.openfoodfacts.org/images/products/622/300/043/4505/front_fr.3.400.jpg
6221031492549,صن بايتس بنكهة الفلفل الحلو,https://images.openfoodfacts.org/images/products/622/103/149/2549/front_en.4.400.jpg
6223007790482,تويست,https://images.openfoodfacts.org/images/products/622/300/779/0482/front_en.16.400.jpg
18178715,كرات الشيتوس,https://images.openfoodfacts.org/images/products/000/001/817/8715/front_fr.3.400.jpg
6223001354574,,
0032894018861,فول مدمس مقشر بالفلفل الحار,https://images.openfoodfacts.org/images/products/003/289/401/8861/front_fr.3.400.jpg
6224010103344,دونات بروتين بار,
6225000267886,,https://images.openfoodfacts.org/images/products/622/500/026/7886/front_ar.22.400.jpg
6223010550677,النمر,
6223003800024,دايجستيف مينيس شوكولاتة داكنة,https://images.openfoodfacts.org/images/products/622/300/380/0024/front_fr.3.400.jpg
6223003804633,هضمي,https://images.openfoodfacts.org/images/products/622/300/380/4633/front_fr.10.400.jpg
6224009922673,ويمزي ​​,https://images.openfoodfacts.org/images/products/622/400/992/2673/front_en.12.400.jpg
6224000432843,عصير رمان,https://images.openfoodfacts.org/images/products/622/400/043/2843/front_fr.3.400.jpg
6223001365686,ستينج مشروب الطاقة,https://images.openfoodfacts.org/images/products/622/300/136/5686/front_fr.6.400.jpg
3608580811558,كونفيتور,https://images.openfoodfacts.org/images/products/360/858/081/1558/front_fr.3.400.jpg
6221333000046,رقائق الملح,https://images.openfoodfacts.org/images/products/622/133/300/0046/front_fr.3.400.jpg
6221030004392,نواعم,https://images.openfoodfacts.org/images/products/622/103/000/4392/front_fr.3.400.jpg
6223006315389,ابو عوف,https://images.openfoodfacts.org/images/products/622/300/631/5389/front_fr.3.400.jpg
6223006313798,قهوة فورية 2X1 مبيض القهوة,https://images.openfoodfacts.org/images/products/622/300/631/3798/front_fr.3.400.jpg
7798146600026,دولسي دي ليتشي تيبو ارسنال,https://images.openfoodfacts.org/images/products/779/814/660/0026/front_fr.3.400.jpg
6084010992115,فلافل,https://images.openfoodfacts.org/images/products/608/401/099/2115/front_fr.3.400.jpg
6289999960883,فروتي,https://images.openfoodfacts.org/images/products/628/999/996/0883/front_fr.3.400.jpg
6224010447295,,https://images.openfoodfacts.org/images/products/622/401/044/7295/front_pl.3.400.jpg
8901905502151,كعكة الزبدة,https://images.openfoodfacts.org/images/products/890/190/550/2151/front_fr.3.400.jpg
59093886,,
6223002630844,صيغة النمو للأطفال,https://images.openfoodfacts.org/images/products/622/300/263/0844/front_fr.3.400.jpg
6224008215769,صلصة البيتزا,
6223007941211,,
6223002611584,مقادير مقرمشة,
6225000422971,,https://images.openfoodfacts.org/images/products/622/500/042/2971/front_en.3.400.jpg
6223006315372,بروتين بار,https://images.openfoodfacts.org/images/products/622/300/631/5372/front_fr.3.400.jpg
6224000234324,بامية,https://images.openfoodfacts.org/images/products/622/400/023/4324/front_en.3.400.jpg
6223000760130,,https://images.openfoodfacts.org/images/products/622/300/076/0130/front_ar.11.400.jpg
8714800040822,مشروب الشعير المنكه,https://images.openfoodfacts.org/images/products/871/480/004/0822/front_fr.3.400.jpg
8850632608974,اكستريم زد,https://images.openfoodfacts.org/images/products/885/063/260/8974/front_fr.3.400.jpg
6221078107512,بروتين بار,https://images.openfoodfacts.org/images/products/622/107/810/7512/front_fr.7.400.jpg
6281008107517,تيمو,
5060626400429,نباتي 6 نقانق,https://images.openfoodfacts.org/images/products/506/062/640/0429/front_fr.3.400.jpg
6223006318434,قهوة فرنسية,https://images.openfoodfacts.org/images/products/622/300/631/8434/front_en.3.400.jpg
6221078770716,ملح الهيمالايا,https://images.openfoodfacts.org/images/products/622/107/877/0716/front_en.3.400.jpg
6224010521186,نفخات البروتين,https://images.openfoodfacts.org/images/products/622/401/052/1186/front_fr.3.400.jpg
6224000121921,,https://images.openfoodfacts.org/images/products/622/400/012/1921/front_ar.3.400.jpg
6223005593467,تاو تاو,
6224009337033,,https://images.openfoodfacts.org/images/products/622/400/933/7033/front_en.3.400.jpg
6223000500651,,https://images.openfoodfacts.org/images/products/622/300/050/0651/front_en.3.400.jpg
6223000762080,,https://images.openfoodfacts.org/images/products/622/300/076/2080/front_en.9.400.jpg
6223000760154,حلاوة طحينية باللوز,https://images.openfoodfacts.org/images/products/622/300/076/0154/front_en.13.400.jpg
6223001362951,بيبسي ثلاثه جنيه,https://images.openfoodfacts.org/images/products/622/300/136/2951/front_en.4.400.jpg
8802035124711,,https://images.openfoodfacts.org/images/products/880/203/512/4711/front_en.6.400.jpg
0810044572285,العمل المسبق,https://images.openfoodfacts.org/images/products/081/004/457/2285/front_en.3.400.jpg
5056036501559,سميد,https://images.openfoodfacts.org/images/products/505/603/650/1559/front_fr.3.400.jpg
6223006312982,جرانولا,https://images.openfoodfacts.org/images/products/622/300/631/2982/front_fr.3.400.jpg
6223006314634,معجنات بالأعشاب,https://images.openfoodfacts.org/images/products/622/300/631/4634/front_fr.3.400.jpg
6224008471707,,https://images.openfoodfacts.org/images/products/622/400/847/1707/front_en.3.400.jpg
8683522295820,ممبم,
0054881013536,شاي احمد شاي اسود فانيليا هدوء,https://images.openfoodfacts.org/images/products/005/488/101/3536/front_en.6.400.jpg
6223001875017,زبادي المراعي,https://images.openfoodfacts.org/images/products/622/300/187/5017/front_fr.3.400.jpg
3582910077077,,https://images.openfoodfacts.org/images/products/358/291/007/7077/front_ar.3.400.jpg
6223006050686,اد مي كراميل,https://images.openfoodfacts.org/images/products/622/300/605/0686/front_en.4.400.jpg
6223003193249,راز كيك شيكولاتة,https://images.openfoodfacts.org/images/products/622/300/319/3249/front_en.4.400.jpg
6221012030098,تيميز سويت فليكس,https://images.openfoodfacts.org/images/products/622/101/203/0098/front_en.4.400.jpg
8901905501178,مونجيني كيك برتقال,https://images.openfoodfacts.org/images/products/890/190/550/1178/front_en.3.400.jpg
8901905501161,مونجيني كيك الذبدة,https://images.openfoodfacts.org/images/products/890/190/550/1161/front_en.3.400.jpg
8901905501185,مونجيني كيك بالذبدة,https://images.openfoodfacts.org/images/products/890/190/550/1185/front_en.3.400.jpg
6221022110421,مكرونة ريجينا خواتم,https://images.openfoodfacts.org/images/products/622/102/211/0421/front_en.4.400.jpg
6223003193256,راز كيك فانيليا,https://images.openfoodfacts.org/images/products/622/300/319/3256/front_en.5.400.jpg
6224007394120,فيروبيلا شيكولاتة سبريد,https://images.openfoodfacts.org/images/products/622/400/739/4120/front_en.4.400.jpg
6221024992582,هيرو عسل نحل زهور الربيع,https://images.openfoodfacts.org/images/products/622/102/499/2582/front_en.6.400.jpg
6223000710654,صن شاين ماكريل ٣٥٠ جرام,https://images.openfoodfacts.org/images/products/622/300/071/0654/front_en.4.400.jpg
6223000710647,صن شاين ماكريل ١٤٥ جرام,https://images.openfoodfacts.org/images/products/622/300/071/0647/front_en.4.400.jpg
6223004910128,الشنواني ويفر رولز,https://images.openfoodfacts.org/images/products/622/300/491/0128/front_en.4.400.jpg
9614000221009,سويت ان,https://images.openfoodfacts.org/images/products/961/400/022/1009/front_en.4.400.jpg
8935001723479,مصاصة شوبا شوبس,https://images.openfoodfacts.org/images/products/893/500/172/3479/front_en.4.400.jpg
8901905501208,مونجيني كيك شيكولاتة,https://images.openfoodfacts.org/images/products/890/190/550/1208/front_en.5.400.jpg
7300398000150,سكويز صلصة حارة,https://images.openfoodfacts.org/images/products/730/039/800/0150/front_en.4.400.jpg
6223000660614,فشار كورنلز,https://images.openfoodfacts.org/images/products/622/300/066/0614/front_en.5.400.jpg
6221033177253,مايو كاتشب هاينز,https://images.openfoodfacts.org/images/products/622/103/317/7253/front_en.5.400.jpg
6222001103656,عشاق الكاكاو البسكويت الفواكه والمكسرات,https://images.openfoodfacts.org/images/products/622/200/110/3656/front_fr.3.400.jpg
6221029210230,حلواني كرانشي أجنحة الدجاج,https://images.openfoodfacts.org/images/products/622/102/921/0230/front_en.4.400.jpg
6221029210889,حلواني ستريبس الدجاج الحار,https://images.openfoodfacts.org/images/products/622/102/921/0889/front_en.4.400.jpg
6221029210872,ستريبس الدجاج,https://images.openfoodfacts.org/images/products/622/102/921/0872/front_en.4.400.jpg
6221029210322,حلواني وجبة الدجاج الحارة,https://images.openfoodfacts.org/images/products/622/102/921/0322/front_en.4.400.jpg
6221029210315,حلواني وجبة الدجاج,https://images.openfoodfacts.org/images/products/622/102/921/0315/front_en.4.400.jpg
6221029210339,حلواني ستريبس الدجاج الحار,https://images.openfoodfacts.org/images/products/622/102/921/0339/front_en.4.400.jpg
6221029100210,حلواني ناجتس الدجاج,https://images.openfoodfacts.org/images/products/622/102/910/0210/front_en.4.400.jpg
6221029210896,حلواني تشيكن بوبس,https://images.openfoodfacts.org/images/products/622/102/921/0896/front_en.4.400.jpg
6221029210223,ستريبس الدجاج,https://images.openfoodfacts.org/images/products/622/102/921/0223/front_en.4.400.jpg
6221029100111,حلواني بانيه الدجاج,https://images.openfoodfacts.org/images/products/622/102/910/0111/front_en.4.400.jpg
6221029210674,حلواني كوردن بلو,https://images.openfoodfacts.org/images/products/622/102/921/0674/front_en.4.400.jpg
6221029100159,حلواني بانيه الدجاج الحار,https://images.openfoodfacts.org/images/products/622/102/910/0159/front_en.4.400.jpg
6221029210681,حلواني تشيكن كييف,https://images.openfoodfacts.org/images/products/622/102/921/0681/front_en.4.400.jpg
6221029210285,حلواني هوت شوتس الدجاج,https://images.openfoodfacts.org/images/products/622/102/921/0285/front_en.4.400.jpg
6221029100319,حلواني شيش طاووق,https://images.openfoodfacts.org/images/products/622/102/910/0319/front_en.4.400.jpg
6221029210278,حلواني اصابع الدجاج,https://images.openfoodfacts.org/images/products/622/102/921/0278/front_en.4.400.jpg
6223001820369,كوكي اوراك الدجاج مع بطاطس,https://images.openfoodfacts.org/images/products/622/300/182/0369/front_en.3.400.jpg
6223001824060,كوكي صدور دجاج بانيه,https://images.openfoodfacts.org/images/products/622/300/182/4060/front_en.3.400.jpg
6223001823544,أجنحة الدجاج حارة,https://images.openfoodfacts.org/images/products/622/300/182/3544/front_en.3.400.jpg
6223001823551,كوكي دبوس الدجاج حارة,https://images.openfoodfacts.org/images/products/622/300/182/3551/front_en.3.400.jpg
6223001823520,كوكي دبوس الدجاج,https://images.openfoodfacts.org/images/products/622/300/182/3520/front_en.6.400.jpg
6223001823568,كوكي وجبة دجاج مع بطاطس حارة,https://images.openfoodfacts.org/images/products/622/300/182/3568/front_en.3.400.jpg
6223001824091,كوكي ستريبس,https://images.openfoodfacts.org/images/products/622/300/182/4091/front_en.3.400.jpg
6223001824244,كوكي ستريبس حار,https://images.openfoodfacts.org/images/products/622/300/182/4244/front_en.3.400.jpg
6222006200701,ثري شيفز ناجتس الدجاج,https://images.openfoodfacts.org/images/products/622/200/620/0701/front_en.3.400.jpg
6223001827641,كوكي جولد جمبري,https://images.openfoodfacts.org/images/products/622/300/182/7641/front_en.3.400.jpg
6223001827597,كوكي جولد وجبة فراخ,https://images.openfoodfacts.org/images/products/622/300/182/7597/front_en.3.400.jpg
6223001822851,كوكي صدور دجاج بانيه ٨ قطع علبة,https://images.openfoodfacts.org/images/products/622/300/182/2851/front_en.4.400.jpg
6223001822875,كوكي ناجتس ٢٠ قطعة علبة,https://images.openfoodfacts.org/images/products/622/300/182/2875/front_en.4.400.jpg
6223001822653,كوكي ستريبس ٤٠٠ جرام علبة,https://images.openfoodfacts.org/images/products/622/300/182/2653/front_en.3.400.jpg
6224000625498,اطياب بانيه دجاج ٨ قطع,https://images.openfoodfacts.org/images/products/622/400/062/5498/front_en.6.400.jpg
6224000625757,اطياب بانيه دجاج حار,https://images.openfoodfacts.org/images/products/622/400/062/5757/front_en.3.400.jpg
6224000625795,اطياب ناجتس ٥٠ قطعة,https://images.openfoodfacts.org/images/products/622/400/062/5795/front_en.3.400.jpg
6224000625771,اطياب بانيه دجاج حار ٢٠ قطعة,https://images.openfoodfacts.org/images/products/622/400/062/5771/front_en.3.400.jpg
6224000625511,اطياب بانيه دجاج ٢٠ قطعة,https://images.openfoodfacts.org/images/products/622/400/062/5511/front_en.3.400.jpg
6223002611478,شهد فيليه الدجاج الحار,https://images.openfoodfacts.org/images/products/622/300/261/1478/front_en.3.400.jpg
6223002611423,شهد وجبة دجاج كاملة مقلية حارة,https://images.openfoodfacts.org/images/products/622/300/261/1423/front_en.4.400.jpg
6223002611614,شهد بانيه دجاج,https://images.openfoodfacts.org/images/products/622/300/261/1614/front_en.3.400.jpg
6223002611560,شهد دبابيس الدجاج الحارة,https://images.openfoodfacts.org/images/products/622/300/261/1560/front_en.3.400.jpg
6223002612604,شهد بانيه الدجاج ٤٠٠ جرام,https://images.openfoodfacts.org/images/products/622/300/261/2604/front_en.3.400.jpg
6223002612611,شهد بانيه الدجاج الحار ٤٠٠ جرام علبة,https://images.openfoodfacts.org/images/products/622/300/261/2611/front_en.3.400.jpg
8699449032721,خروج,https://images.openfoodfacts.org/images/products/869/944/903/2721/front_en.4.400.jpg
6223000495452,أعواد الشوكولاتة,https://images.openfoodfacts.org/images/products/622/300/049/5452/front_fr.3.400.jpg
6223002611430,شهد ناجتس ١ كيلو,https://images.openfoodfacts.org/images/products/622/300/261/1430/front_en.3.400.jpg
6223002611447,شهد ناجتس ٤٠٠ جرام,https://images.openfoodfacts.org/images/products/622/300/261/1447/front_en.3.400.jpg
6223002611485,شهد ستريبس ٧٥٠ جرام,https://images.openfoodfacts.org/images/products/622/300/261/1485/front_en.4.400.jpg
6223002611669,شهد ستريبس الدجاج الحار ٧٥٠ جرام,https://images.openfoodfacts.org/images/products/622/300/261/1669/front_en.3.400.jpg
6223002611461,شهد فيليه ٨٠٠ جرام,https://images.openfoodfacts.org/images/products/622/300/261/1461/front_en.6.400.jpg
6221029211145,حلواني اخوان جامبو برجر ١٥ قطعة,https://images.openfoodfacts.org/images/products/622/102/921/1145/front_en.4.400.jpg
6221029000404,حلواني ريف برجر ١ كيلو,https://images.openfoodfacts.org/images/products/622/102/900/0404/front_en.4.400.jpg
6223001824428,كوكي بيف برجر ٢٠ قطعة,https://images.openfoodfacts.org/images/products/622/300/182/4428/front_en.4.400.jpg
6221029170831,حلواني هوت دوج بقري مجمد,https://images.openfoodfacts.org/images/products/622/102/917/0831/front_en.4.400.jpg
6223001827627,كوكي جولد هوت دوج,https://images.openfoodfacts.org/images/products/622/300/182/7627/front_en.3.400.jpg
6224011318112,لاس فيجان كرات اللحم,https://images.openfoodfacts.org/images/products/622/401/131/8112/front_en.4.400.jpg
6224011318167,لاس فيجان لحم مفروم,https://images.openfoodfacts.org/images/products/622/401/131/8167/front_en.8.400.jpg
6224011318068,لاس فيجان كفتة نباتي,https://images.openfoodfacts.org/images/products/622/401/131/8068/front_en.4.400.jpg
6224007330258,اطياب بيف برجر ٨ قطع,https://images.openfoodfacts.org/images/products/622/400/733/0258/front_en.3.400.jpg
6221029000138,حلواني بيف برجر ١٦ قطعة,https://images.openfoodfacts.org/images/products/622/102/900/0138/front_en.3.400.jpg
6221029000152,حلواني بيف برجر ٨ قطعة,https://images.openfoodfacts.org/images/products/622/102/900/0152/front_en.5.400.jpg
6221029040219,حلواني كفتة بقري ٣٥٠ جرام,https://images.openfoodfacts.org/images/products/622/102/904/0219/front_en.3.400.jpg
